Target sentence,Prediced sentence,Word error rate,Character error rate
1923 – Boris Alekseevich Chichibabin,1923  Boris Alekseevich Chichibabin,0.20000000298023224,0.02777777798473835
10 NĂM SAU ĐÓ,10 NĂM SAU ĐÓ,0.0,0.0
1910 – Hoàng Như Tiếp,1910  Hoàng Như Tiếp,0.20000000298023224,0.0476190485060215
1923 – Nadine Gordimer,1923  Nadine Gordimer,0.25,0.04545454680919647
18 tháng 6: Thành lập nước cộng hòa Ai Cập,18 tháng 6: Thành lập nước cộng hòa Ai Cập,0.0,0.0
1911 - Georges Pompidou,1911 - Georges Pompidou,0.0,0.0
1879,1879,0.0,0.0
cầu thủ trẻ xuất sắc nhất 2004,cầu thủ trẻ xuất sắc nhất 2004,0.0,0.0
cả về tài chính cũng như về quân sự,cá về tài chính cũng như về quân sự,0.1111111119389534,0.02857142873108387
8 Boeing 737-400,8 Boeing 737-400,0.0,0.0
1923-2007): Con trai của Dương Khai Tuệ,1923-2007): Con trai của Dương Khai Tuệ,0.0,0.0
10 đề cử cho giải thưởng FIFA Puskás 2014 được FIFA công bố,10 đề cử cho giải thưởng FIFA Puskás 2014 được FIFA công bố,0.0,0.0
Cầu Vĩnh Tuy Cùng Với Cầu Thanh Trì Là 2 Cây Cầu Mới Được Xây Dựng Tại Hà Nội,Các Vĩnh Tuy Cùng Với Cầu Thanh Trì Là 2 Cây Cấu Mới Được Xây Dựng Tại Hà Nội,0.10526315867900848,0.03896103799343109
bắt nguồn từ vùng núi cao thuộc Quảng Tây (Trung Quốc) đổ vào bờ phải sông Kỳ Cùng ở xã Khuất Xá huyện Lộc Bình,bắt nguồn từ vùng núi cao thuộc Quảng Tây (Trung Quốc) đổ vào bờ phải sông Kỳ Cùng ở xã Khuất Xá huyện Lộc Bình,0.0,0.0
18 feb,18 feb,0.0,0.0
cầu vàm cống,cầu vàm cống,0.0,0.0
CẤU TRÚC ĐỘNG–CHỦ–TÂN,CẦU TRÚC ĐỘNGCHỦTÂN,0.6666666865348816,0.1428571492433548
Cau truc tinh the co anh huong lon toi cac tinh chat vat ly cua khoang vat,Cau truc tinh the co anh buong lon toi cac tinh chat vat ly cua khoang vat,0.05882352963089943,0.013513513840734959
Cấu Trúc Thể Chế Tài Chính: Các Ngân Hàng Bị Cho Là Quá Rủi Ro,Câu Trúc Thể Chế Tài Chính: Các Ngân Hàng Bị Cho Là Qua Rủi Rô,0.20000000298023224,0.04838709533214569
1876),1876),0.0,0.0
1875 – Vở opera Carmen của nhà soạn nhạc người Pháp Georges Bizet công diễn lần đầu tại Opéra-Comique tại Paris,1875  Vở opera Carmen của nhà soạn nhạc người Pháp Georges Bizet công diễn lần đầu tại Opéra-Comique tại Paris,0.0476190485060215,0.009009009227156639
Cầu Verrazano Bridge đã làm tan biến vẽ tự nhiên ngoại ô trên Đảo Staten,Câu Verrazano Bridge đã làm tan biến về tự nhiên ngoại ô trên Đảo Staten,0.13333334028720856,0.02777777798473835
cầu thủ xuất sắc nhất trong tháng của la liga: tháng 9 năm 2013,cầu thủ xuất sắc nhất trong tháng của la liga: tháng 9 năm 2013,0.0,0.0
BẮT NGUỒN TỪ HÀNH THƯỢNG THƯ TỈNH CỦA TRIỀU KIM,BẮT NGUỒN TỪ HÀNH THƯỢNG THƯ TỈNH CỦA TRIỀU KIM,0.0,0.0
1927 – Sydney Brenner,1927  Sydney Brenner,0.25,0.0476190485060215
ca ve khia canh xa hoi cung nhu ban chat sinh hoc,ca ve khia canh xa hoi cung nhu ban chat sinh hoc,0.0,0.0
Cầu Xuất Khẩu Ròng Luôn Âm,Cầu Xuất Khẩu Ròng Luôn Âm,0.0,0.0
cầu Vĩnh Tuy chính thức được khánh thành,cầu Vĩnh Tuy chính thức được khánh thành,0.0,0.0
1898: Bành Đức Hoài - Nguyên soái Quân giải phóng nhân dân Trung Quốc,1898: Bành Đức Hoài - Nguyên soái Quân giải phóng nhân dân Trung Quốc,0.0,0.0
1875 – Fritz Kreisler,1875  Fritz Kreisler,0.25,0.0476190485060215
Cầu Tiên Nhật Nguyệt Đôi Vầng,Cầu Tiên Nhật Nguyệt Đôi Vầng,0.0,0.0
1895 – 1896: Vụ Bellona và Imeji Maru,1895  1896: Vụ Bellona và Imeji Maru,0.125,0.027027027681469917
8 (Bat Quai),8(BaT Quai),0.6666666865348816,0.1666666716337204
ANDREW LLOYD WEBBER ĐẠT ĐƯỢC THÀNH CÔNG LỚN VỀ THƯƠNG MẠI TRÊN TOÀN CẦU VÀ LÀ MỘT NHÀ SOẠN NHẠC CỦA SÂN KHẤU ÂM NHẠC,ANODREN LOVO WEBER ĐẠT ĐƯỢC THÀNH CÔNG LỚN Ề THƯƠNG MẠI TRÊN TOÀN CẤU VÀ LÀ MỘT NHÀ SOẠN NHẠC CỦA SÂN KHẤU ÂM NHẠC,0.20000000298023224,0.06896551698446274
bắt nguồn từ khu vực Huy Châu của tỉnh An Huy;,bắt nguồn tế khu vực Huy Châu của tảnh An Huy,0.27272728085517883,0.06521739065647125
Cấu trúc khung là vòng cung tự do dài nhất trên thế giới,cấu trúc khung là vòng cung tự do dài nhất trên thế giới,0.07692307978868484,0.01785714365541935
1914 Chiến Tranh Thế Giới Lần Thứ Nhất Bùng Nổ,1914 Chiến Tranh Thế Giới Lần Thứ Nhất Bùng Nổ,0.0,0.0
8 GB ổ cứng còn trống,8 GB ố cứng còn trống,0.1666666716337204,0.0476190485060215
cau truc xa hoi va lich su chia cat nhieu the ky voi mien Bac (Trinh-Nguyen phan tranh) tao ra,cau truc xa hoi va lich su chia cat nhieu the ky voi mien Bac (Trinh-Nguyen phan tranh) tao ra,0.0,0.0
1913 - Sergey Mikhalkov,1913 - Sergey Mikhalkov,0.0,0.0
bat nguon tu huyen Khai Hoa,bat nguon tu huyen Khai Hoa,0.0,0.0
1898,1898,0.0,0.0
Cau thu xuat sac nhat World Cup: 1994,Cau thu xuat sac nhat World Cup: 1994,0.0,0.0
1904 – Nhậm Bật Thời,1904  Nhậm Bật Thời,0.20000000298023224,0.05000000074505806
ANDROID,ANDROID,0.0,0.0
Cá Và Xác Định Các Điều Kiện Kèm Theo,Cá Và Xác Định Các Điều Kiện Kèm Theo,0.0,0.0
188b,188b,0.0,0.0
Cấu Trúc Từ Ngữ Thường Là Chủ-Tân-Động,Cấu Trúc Từ Ngữ Thường Là Chủ-Tân-Động,0.0,0.0
cau truc sieu min lien quan den ca 2 orbitan tao ra nhieu duong hon,cau truc sieu min lien quan den ca 2 orbitan tao ra nhieu duong hon,0.0,0.0
1880 - Sean O'Casey,1880 - Sean O'Casey,0.0,0.0
1 bac,1bac,1.0,0.20000000298023224
Bat nguon tu mon vat cua Okinawa co ten la shima,Bat nguon tu mon vat cua Okinawa co ten la shima,0.0,0.0
1920;,1920,1.0,0.20000000298023224
1928 - Nancy Marchand,1928 - Nancy Marchand,0.0,0.0
18 tháng 7: andreas predöhl,18 tháng 7: andreas predhl,0.20000000298023224,0.03703703731298447
18H30,18H30,0.0,0.0
1878 - BORIS KUSTODIEV,1878 - BORIS KUSTODIEV,0.0,0.0
1917 - david goodis,1917 - david goodis,0.0,0.0
1905 HẢI CHIẾN ĐỐI MÃ,1905 HẢI CHIẾN ĐỐI MÃ,0.0,0.0
CẦU THỦ VÔ ĐỊCH CHÂU LỤC,CẦU THỦ VÔ ĐỊCH CHÂU LỤC,0.0,0.0
1876 - Marie D'Agoult,1876 - Marie D'Agoult,0.0,0.0
1883 - joseph stilwell,1883 - joseph stilwell,0.0,0.0
Cau truc Thanh Co Loa,Cau truc Thanh Co Loa,0.0,0.0
1930 — Buntaro Adachi (20th),1930  Buntaro Adachi (20th),0.20000000298023224,0.0357142873108387
1881 – TỔNG THỐNG HOA KỲ JAMES A,1881  TỔNG THỐNG HOA KỲ JAMES A,0.125,0.03125
Cả Venera 13 Và 14 Đều Thực Hiện Nhiệm Vụ Phân Tích Mẫu Đất Bằng Phổ Kế Huỳnh Quang Tia X Gắn Trên Tàu,Cả Venera 13 Và 14 Đều Thực Hiện Nhiệm Vụ Phân Tích Mẫu Đất Bằng Phố Kể Huỳnh Quang Tia X Gần Trên Tào,0.1666666716337204,0.03921568766236305
18 THÁNG 8: NORMAN CAZDEN,18 THÁNG 8: NORMAN CAZDEN,0.0,0.0
1: AFRICA,1: AFRICA,0.0,0.0
Cau truc tinh the cua hexahedriter giong nhu mot hinh chu nhat,Cau truc tinh the cua hexahedriter giong nhu mot hinh chu nhat,0.0,0.0
cá và rau,cá và rau,0.0,0.0
CẦU THỦ TRẺ XUẤT SẮC NHẤT CHÂU Á,CẦU THỦ TRẺ XUẤT SẮC NHẤT CHÂU Á,0.0,0.0
CẤU TRÚC NỘI BỘ,CẤU TRÚC NỘI BỘ,0.0,0.0
cấu trúc câu tương đối mềm dẽo,cấu trúc câu tương đối mềm dẽo,0.0,0.0
"""1,9% tu Cong hoa Ireland va 0.2% tu Quan dao Eo Bien""","""1,9% tu Cong hoa Ireland va 0.2% tu Quan dao Eo Bien""",0.0,0.0
1904 – John Ambrose Fleming Chế Đèn Chân Không,1904  John Ambrose Fleming Chế Đèn Chân Không,0.1111111119389534,0.021739130839705467
18 Tháng 3: Nhật Thực Toàn Phần Ở Phía Tây Thái Bình Dương,18 Tháng 3: Nhật Thực Toàn Phần Ở Phía Tây Thái Bình Dương,0.0,0.0
Cả Về Tư Tưởng Triết Học,Cả Về Tư Tưởng Triết Học,0.0,0.0
1 Bắc Giang màu xanh yêu thương - ST: Phan Huấn,1 Bắc Giang màu xanh yêu thương - ST: Phan Huấn,0.0,0.0
cấu trúc toán học của thuyết tương đối rộng,cầu trúc toán học của thuyết tương đối rộng,0.1111111119389534,0.023255813866853714
"""1929 – So giao dich chung khoan New York sup do trong su kien co ten Sup do nam '29 hay """"Thu ba den toi""""""","""1929  So giao dich chung khoan New York sup do trong su kien co ten Sup do nam '29 hay """"Thu ba dento""""""",0.11999999731779099,0.02777777798473835
bát nhã tâm kinh viết bằng chữ siddham,bát nhã tâm kinh viết bằng chữ siddham,0.0,0.0
1877-1878,1877-1878,0.0,0.0
+CẤU TRÚC LIÊN KẾT LỆCH- 2 CHIỀU,+CẤU TRÚC LIÊN KẾT LỆCH- 2 CHIỀU,0.0,0.0
And Riot In Wartime L.A,And Riot In Wartime LA,0.20000000298023224,0.043478261679410934
câu vè,cầu vè,0.5,0.1666666716337204
bắt nguồn từ vật thể đầu tiên trong vùng này được phát hiện,bắt nguồn từ vật thể đầu tiên trong vùng này được phát hiện,0.0,0.0
CẦU THỦ XUẤT SẮC NHẤT TRẬN CHUNG KẾT CÚP INTERCONTINENTAL: 2000,CẦU THỦ XUẤT SẮC NHẤT TRẬN CHUNG KẾT CÚP INTERCONTINENTAL: 2000,0.0,0.0
Cầu thủ xuất sắc nhất: Gastón Merlo (SHB Đà Nẵng - 24 bàn thắng),Cầu thủ xuất sắc nhất: Castón Merla (SHB Dà Nãng - 24 bàn thắng),0.2857142984867096,0.0625
Andrew Johnson (2002–06),Andrew Johnson (200206),0.3333333432674408,0.0416666679084301
cả vùng chìm trong biển nước,cả vùng chìm trong biển nước,0.0,0.0
1899 – Humphrey Bogart,1899  Humphrey Bogart,0.25,0.04545454680919647
andrews mcmeel publishing,andrews mcmeel publishing,0.0,0.0
chinh khach va tuong linh Cong an Nhan dan Viet Nam;,chinh khach va tuong linh Cong an Nhan dan Viet Nam,0.09090909361839294,0.01923076994717121
1878),1878),0.0,0.0
10:  Diego Maradona,10:  Diego Maradona,0.0,0.0
CẤU TRÚC VÀ HÀNH VI TINH THỂ (TINH HỆ): MỘT KHOÁNG VẬT CÓ THỂ THỂ HIỆN HÀNH VI HAY DẠNG TINH THỂ RÕ NÉT HAY CÓ THỂ LÀ DẠNG KHỐI LỚN,CẤU TỨC VÀ HÀNH V TNH THẾ TNHỆ MỘT KHOẢNG VẬT CÓTỂ THỂ IỆN ÀNH V HAY ẠNGTHNH THỂ NẾT AY CÓTHỂ LÀ DẠNG KHỔI LỚN,0.6451612710952759,0.20610687136650085
8 doi tuyen duoc chia vao 2 bang,8 doi tuyen duoc chia vao 2 bang,0.0,0.0
18 tháng 8: martin eckermann,18 tháng 8: martin eckermann,0.0,0.0
BẤT NHỊ QUÁN ÂM,BẤT NHỊ QUÁN ÂM,0.0,0.0
191–205ba bể là một hồ nước ngọt ở bắc kạn,191205ba bể là một hồ nước ngọt ở bắc kạn,0.10000000149011612,0.02380952425301075
câu trả lời đã được đưa ra:,câu trả lời đã được đưa ra:,0.0,0.0
10 Đội Đứng Đầu Mỗi Bảng - Diễn Ra Từ Tháng 6 Năm 2012 Và Tháng 9 Năm 2013 - Lọt Vào Vòng 3,10 Đội Đứng Đầu Mỗi Bảng - Diễn Ra Từ Tháng 6 Năm 2012 Và Tháng 9 Năm 2013 - Lọt Vào Vòng 3,0.0,0.0
Andrews ở Scotland bao gồm hai trường đại học,Andrews ở Scotland bao gồm hai trường đại học,0.0,0.0
BẤT NHỊ PHỆ-ĐÀN-ĐA ĐƯỢC TÌ-THẤP-NÔ GIÁO CẢI BIẾN RẤT NHIỀU,BẤT NHỊ PHỆ-ĐÀN-ĐA ĐƯỢC THTHẤP-NÔ GIÁO CẢI BIỂN RẤT NHIỀU,0.20000000298023224,0.0517241396009922
2 THÁNG 6: BOSNA VÀ HERCEGOVINA TRỞ THÀNH THÀNH VIÊN CỦA UNESCO,2 THÁNG 6: BOSNA VÀ HERCEGOVINA TRỞ THÀNH THÀNH VIÊN CỦA UNESCO,0.0,0.0
2 thang 5: Heinz te Laake,2 thang 5: Heinz te Laake,0.0,0.0
Cấu Trúc Này Khác Với Hệ Thống Liên Bang,Câu Trúc Nãy Khác ĐVới Hệ Thông Liên Báng,0.5555555820465088,0.125
1922 - Y Ngông Niê Kdăm,1922 - Y Ngông Niê Kdăm,0.0,0.0
Cầu thủ xuất sắc nhất Giải vô địch bóng đá trẻ thế giới tại Nhật Bản - (1979),Cầu thủ xuất sắc nhất Giải vô địch bóng đá trẻ thế giới tại Nhật Bản - (1979),0.0,0.0
1924 - Walter Gotell,1924 - Walter Gotell,0.0,0.0
1920-1931,1920-1931,0.0,0.0
1920–1940,19201940),1.0,0.2222222238779068
CẦU VĂN PHƯƠNG NỐI LÀNG CHUÔNG VỚI LÀNG VÂN LA,CaU VÂN PHƯƠNG NÓI LÀNg CHUƠNg ƯỚI LANg Uan LÀ,0.8999999761581421,0.28260868787765503
CẤU TRÚC CỦA LỤC QUÂN ẤN ĐỘ,CẤU TRÚC CỦA LỤC QUÂN ẤN ĐỘ,0.0,0.0
1906 - Khong tham du/Vo dich,1906 - Khong tham du/Vo dich,0.0,0.0
"""Android 4.1 (""""Jelly Bean"""")""","""Android 4.1(""""Jelly Bean)""",0.75,0.10000000149011612
cấu trúc tổ chức chồng chéo,cấu trúc tổ chức chồng chèo,0.1666666716337204,0.03703703731298447
cầu Treo,cầu Treo,0.0,0.0
Bắt nguồn từ vùng người Celt cổ,Bắt nguồn từ vùng người Celt cổ,0.0,0.0
1926 – Thiên hoàng Đại Chính của Nhật Bản (s,1926  Thiên hoàng Đại Chính của Nhật Bản (s,0.10000000149011612,0.022727273404598236
Ca Van Thinh,Ca Van Thinh,0.0,0.0
Cau truc giai phau cua nguc co the duoc mo ta thong qua viec su dung cac moc giai phau,Cau truc giai phau cua nguc co the duoc mo ta thong qua viec su dung cac moc giai phau,0.0,0.0
CẤU TRÚC BỘ MÁY NHÀ NƯỚC,CẤU TRÚC BỘ MÁY NHÀ NƯỚC,0.0,0.0
cavalieri là một tước hiệu tương đương,cavalieri là một tước hiệu tương đương,0.0,0.0
cây bút cấp tiến William Cobbett ở trong số những người đả kích điều mà họ gọi là thái độ đạo đức giả của Wilberforce khi,cây bút cấp tinWiliom Cobettở trong số những người đà kích điều mà họ gọi là thái độ đạo đức giả của Wlberorce khi,0.23076923191547394,0.07438016682863235
Cầu Vượt Và Hầm Chui Ngã Tư Vũng Tàu,Cầu Vượt Và Hầm Chui Ngã Tư Vũng Tàu,0.0,0.0
18 thang 4 - Tham sat Dai hoc Bach khoa Virginia tai My,18 thang 4 - Tham sat Dai hoc Bach khoa Virginia tai My,0.0,0.0
Câu truyện thường được nhắc lại kể về chuyện ba anh em khi sinh ra đã nói các thứ tiếng khác nhau: Tạng,CÂU TRUYỆN THƯỜNG ĐƯỢC NHẮC LẠI KẾ VỀ CHUYỆN BA ANH EM KHI SINH RA ĐÃ NÔI CÁC THỨ TIẾNG KHẮC NHAU: TẠNG,1.0,0.7572815418243408
Cấu trúc quark,Cấu trúc quark,0.0,0.0
89 vùng lãnh thổ chính trị cấp dưới liên bang ở nước nga (các nước cộng hoà,189 vàng lãnh thổ chính trị cấp đưới liên bang ở nước nga (các nước cộng hoà,0.1764705926179886,0.03999999910593033
Bắt Nguồn Từ Phía Tây,Bắt Nguồn Từ Phía Tây,0.0,0.0
CẤU TRÚC VÀ HÀNH VI CỦA CẢ MỘT NỀN KINH TẾ NÓI CHUNG,CẤU TRÚC VÀ HÀNH VI CỦA CẢ MỘT NỀN KINH TẾ NÓI CHUNG,0.0,0.0
8 Giờ 55,8 Giờ 55,0.0,0.0
1898 - edward burne-jones,1898 - edward burne-jones,0.0,0.0
1899 – MỘT NGƯỜI THỤY SĨ LÀ JOAN GAMPER THÀNH LẬP NÊN FC BARCELONA,1899  MỘT NGƯỜI THỤY SĨ LÀ JOAN GAMPER THÀNH LẬP NÊN FC BARCELONA,0.0714285746216774,0.01515151560306549
cầu xa lộ rodenkirchen (rodenkirchener autobahnbrücke) về phía nam và cầu xa lộ köln-merkenich - leverkusen là cầu qua sông rhein của xa lộ vòng đai köln,cá ahanthn ahaih nea ahahi p ha a c k i-merhac lhruan l cu a n hn củaxa ộ n ai n,1.0,0.5947712659835815
10 nhom dat la: dat phu sa,10 nhom dat la: dat phu sa,0.0,0.0
1881 – kliment voroshilov,1881  kliment voroshilov,0.25,0.03999999910593033
cấu trúc chính trị của nó,cầu trúc chính trị của nó,0.1666666716337204,0.03999999910593033
1878)),1878)),0.0,0.0
cấu trúc hiện tại (tên họ + tên riêng) đã không tồn tại cho đến những năm 1870,cấu trúc hiện tại (tên họ + tên riêng) đã không tồn tại cho đến những năm 1870,0.0,0.0
1911 - But Tre,1911 - But Tre,0.0,0.0
Cầu Trí Của Họ Có Tác Dụng Gương Mẫu Trong Xã Hội,Cầu Trí Của Họ Có Tác Dụng Gương Mẫu Trong Xã Hội,0.0,0.0
2 thang 5: Justin Fashanu,2 thang 5: Justin Fashanu,0.0,0.0
+CẤU TRÚC LIÊN KẾT 4 CHIỀU,+CẤU TRÚC LIÊN KẾT 4 CHIỀU,0.0,0.0
Cấu Trúc Phía Trên Là Một Cộng Hòa,Cấu Trúc Phía Trên Là Một Cộng Hòa,0.0,0.0
1878 – Bulgaria gianh lai doc lap tu tay De quoc Ottoman sau Hoa uoc San Stefano,1878  Bulgaria gianh lai doc lap tu tay De quoc Ottoman sau Hoa uoc San Stefano,0.05882352963089943,0.012500000186264515
Bắt Nguồn Từ Thời Trung Cổ,Bắt Nguồn Từ Thời Trung Cổ,0.0,0.0
cấu trúc của nó gắn liền với kiểu phát tán của hạt,bấu trúc của nó gắn liền với kiểu phát tán của hạt,0.0833333358168602,0.019999999552965164
Cau thu xuat sac nhat thang cua chau A vao thang 8 nam 1998,Cau thu xuat sac nhat thang cua chau A vao thang 8 nam 1998,0.0,0.0
CẦU TRƯỜNG GIANG NAM KINH,CẦU TRƯỜNG GIANG NAM KINH,0.0,0.0
Cây bách tán thường xanh là biểu tượng của đảo và vì thế xuất hiện trên cờ đảo,Cây bách tán thường xanh là biểu tượng của đảo và vì thế xuất hiện trên cờ đảo,0.0,0.0
CẦU THỦ VỚI LƯỢT BÌNH CHỌN CAO NHẤT TRONG ĐỘI HÌNH WORLD XI CŨNG SẼ ĐƯỢC VINH DANH LÀ WORLD PLAYER OF THE YEAR (TẠM DỊCH: CẦU THỦ XUẤT SẮC THẾ GIỚI CỦA NẮM,C T HN HT NG D C N C H R C TH H T Đ C NĂ,1.0,0.7677419185638428
Cầu Tre,Cầu Trel,0.5,0.1428571492433548
18k,18k ,0.0,0.3333333432674408
1911 – LÃNH THỔ BẮC ÚC ĐƯỢC TÁCH KHỎI BANG NAM ÚC VÀ ĐƯỢC CHUYỂN CHO CHÍNH PHỦ THỊNH VƯƠNG CHUNG ÚC QUẢN LÝ,1911 LÃN THỔ BẮC ÚC ĐƯỢC TÁCH KHỎI BANG NAM ÚC VÀ ĐƯỢC CHUYỂN CHO CHÍNH PHỦ THỊNH VƯƠNG CHUNG ÚC QUẢN LÝ,0.0833333358168602,0.028037382289767265
Cấu Trúc Arm Bao Gồm Các Đặc Tính Của Risc Như Sau:,Cầu Trúc Arm Bao Gồm Các Đặc Tính Của Risc Như Sau:,0.0833333358168602,0.019607843831181526
1878 – Werner von Blomberg,1878  Werner von Blomberg,0.20000000298023224,0.03846153989434242
1 bảng xếp hạng ngày 13 tháng 2 năm 2017,1 bảng xếp hạng ngày 13 tháng 2 năm 2017,0.0,0.0
Cấu Trúc Mô Phỏng Theo Chính Quyền Thành Phố Là Mô Hình Phổ Biến Giống Như Quận Mineral,Cấu Trúc Mô Phỏng Theo Chính Quyền Thành Phố Là Mô Hình Phổ Biến Giống Như Quận Mineral,0.0,0.0
Cau vuot Nga tu Cau Moi,Cau vuot Nga tu Cau Moi,0.0,0.0
cầu thủ và nhà quản lý bóng đá người Pháp (m,cầu thủ và nhà quản lý bóng đá người Pháp (m,0.0,0.0
Cavanagh,Cavanagh,0.0,0.0
1928 - Barry Took,1928 - Barry Took,0.0,0.0
"""Cấu Trúc Toán Học Nắm Bắt Cấu Trúc Này Được Gọi Là Một Đại Số Lie (Màlie Gọi Là """"Những Nhóm Cực Nhỏ"""" (""""Infinitesimal Groups"""")""","""Cấ Trc Ton Học Nằm Bắt Cấu Trúc Nà Được Gọi Là Mộ Đạ SốLi (Ml Gọ à""""hng hóm Cực ủ"""" ""ifiaesiaGro""""",0.6800000071525574,0.2748091518878937
Cầu Thủ Trẻ Sẽ Được Rèn Luyện Cả Về Thể Lực Và Kỹ Chiến Thuật Cũng Như Được Tham Gia Nhiều Trận Đấu Theo Từng Lứa Tuổi Để Tích Lũy Kinh Nghiệm,Cá ThủT S Đợc ân uyn V Th Lự V K Cin Tht Công Như Được Tam ủ hiề Th Đ u Tha Từng aT Đ Ti Knh Nghyn,0.9375,0.3802816867828369
+Cấu Trúc Liên Kết 12 Chiều: Tương Tự Như 8 Chiều,+Cấu Trúc Liên Kết 12 Chiều: Tương Tự Như 8 Chiều,0.0,0.0
CAVE,CAVE ,0.0,0.25
19th century bronze sculpture sand casting,19th century bronze sculpture sand casting,0.0,0.0
Ca Vũ Kịch Opera Và Semi-Opera,Ca Vũ Kịch Opera Và Semi-Opera,0.0,0.0
CÀ VENUS VÀ SERENA ĐỀU BỊ CHẤN THƯƠNG,CÀ VENUS VÀ SERENA ĐỀU BỊ CHẤN THƯƠNG,0.0,0.0
CẦU THỦ XUẤT SẮC NHẤT THẾ GIỚI LẦN THỨ 11 CỦA HIỆP HỘI CÁC CẦU THỦ CHUYÊN NGHIỆP QUỐC TẾ: 2006,CẦU THỦ XUẤT SẮC NHẤT THẾ GIỚI LẦN THỨ 11 CỦA HIỆP HỘI CÁC CẦU THỦ CHUYÊN NGHIỆP QUỐC TẾ: 2006,0.0,0.0
1900–1924),19001924),1.0,0.10000000149011612
Cầu Và Thép,Cầu Và Thép,0.0,0.0
2 Tháng 5 – Sarah Weddington,2 Tháng 5 - Sarah Weddington,0.1666666716337204,0.0357142873108387
Cấu Trúc Rừng Là Quy Luật Sắp Xếp Tổ Hợp Của Các Thành Phần Cấu Tạo Nên Quần Thể Thực Vật Rừng Theo Không Gian Và Thời Gian,Cấu Trúc Rừng LàQuy Luật Sắp Xếp Tổ Hợ Của Các Thành Phần Cấu Tạo Nên Quần Thể hực Vật Rừng Theo Không Gian Và Thời Gian,0.1428571492433548,0.024390242993831635
1878 România được công nhận như là một nước độc lập bởi các nước đế quốc,1878 România được công nhận như là một nước độc lập bởi các nước đế quốc,0.0,0.0
cấy các thiết bị trong tử cung đều có tỷ lệ thất bại thông thường dưới 1%,cấy các thiết bị trong tử cung đều có tý lệ thất bại thông thường dưới 1%,0.05882352963089943,0.013698630034923553
8 GIẢI TẠI CHÂU MỸ,8 GIẢI TẠI CHÂU MỸ,0.0,0.0
